year,tax_unit_id,household_weight,broad_income,taxable_income,mtr,mtr_prime
2023,796603,9418.16015625,50001.0,36150.68,0.0,0.01913970915191332
2023,974601,4709.080078125,45694.0,31141.754,0.32908595,0.32867471459463593
2023,372901,9418.16015625,371180.0,341324.0,0.37550002,0.36767642465447115
2023,6055001,4709.080078125,136359.0,101493.95,0.32037503,0.30387940852991524
2023,813201,4709.080078125,66001.0,52151.0,0.38798046,0.3541328905377906
2023,2318201,9418.16015625,25000.0,4200.0,0.5340781,0.5429310343754614
2023,7701901,9418.16015625,52640.0,20849.0,0.1823008,0.16427254318470275
2023,405901,4709.080078125,321801.0,341780.7,0.36268753,0.3597596695942564
2023,7382601,9418.16015625,78005.0,46303.4,0.22149998,0.17769276457886107
2023,2078701,4709.080078125,265043.0,213489.25,0.357,0.3698629864999977
2023,1086101,4709.080078125,205000.0,169700.0,0.36148435,0.37474901719891096
2023,6148101,4709.080078125,174790.0,134694.47,0.29650003,0.3069632543685765
2023,5177003,9418.16015625,16500.0,2650.0,0.22149998,0.26175804401669045
2023,7934903,4709.080078125,51020.0,34343.6,0.0,0.013057872028741313
2023,6365204,18836.3203125,34764.0,35861.8,0.0,0.01879936216194078
2023,7310603,4709.080078125,58197.0,38106.36,0.22149998,0.21856743084056018
2023,2080001,9418.16015625,65270.0,51365.6,0.45852345,0.4538773113166156
2023,1429301,14127.240234375,70000.0,34700.0,0.2271992,0.1900880053402474
2023,6495402,9418.16015625,28001.0,14150.68,0.1965,0.1771797430734905
2023,7332101,18836.3203125,162577.0,69664.984,0.44590622,0.4538403372376496
2023,8666101,4709.080078125,53000.0,38661.15,0.20950001,0.22705702784280146
2023,3348702,4709.080078125,65505.0,44493.4,0.33833593,0.33014855941202925
2023,2862501,4709.080078125,432178.0,442727.6,0.3965,0.416093875268685
2023,7030401,23545.400390625,25530.0,11029.105,0.24678516,0.21149640696766836
2023,2462001,9418.16015625,71911.0,46929.48,0.3535,0.33415348371437004
2023,8290901,4709.080078125,25912.0,16742.135,0.3115,0.3195285218281767
2023,7794801,4709.080078125,437375.0,395648.0,0.41128123,0.435962781597356
2023,3597201,9418.16015625,75102.0,53269.36,20.734625,0.99
2023,6497201,4709.080078125,80600.0,52708.0,0.1965,0.19879753141852619
2023,6521401,14127.240234375,155630.0,103089.36,0.29650003,0.27438958980172445
2023,986001,4709.080078125,206200.0,175116.0,0.3726406,0.39715574778902263
2023,8107301,14127.240234375,25389.0,9303.903,0.21564257,0.2273080594444784
2023,4290401,14127.240234375,136521.0,114664.28,0.374,0.3739179435964859
2023,7484602,4709.080078125,266001.0,210781.0,0.36299998,0.36225137015894704
2023,2324801,4709.080078125,90375.0,58915.0,0.25997657,0.26825637269189695
2023,8063001,9418.16015625,35000.0,7348.5938,0.44435936,0.43563963142085027
2023,3135903,4709.080078125,70000.0,56150.0,0.0,0.02633746699918682
2023,294201,4709.080078125,133744.0,100945.92,0.3725,0.374729610062973
2023,8122303,9418.16015625,22000.0,8150.0,0.21864063,0.2162872354800759
2023,923101,4709.080078125,148179.0,120421.72,0.39464062,0.3868048353181919
2023,2318901,9418.16015625,154237.0,123398.41,0.3495,0.3378238095963413
2023,8430005,14127.240234375,15010.0,1156.7998,0.0,0.02772447455339655
2023,8433201,9418.16015625,55300.0,68294.0,0.36949998,0.393223614280658
2023,4726801,4709.080078125,60000.0,46150.0,0.29650003,0.2736661493788539
2023,5211601,4709.080078125,22427.0,6694.6797,0.9408594,0.9403659993271137
2023,3874701,9418.16015625,132605.0,90441.4,0.34467185,0.35682043527620866
2023,2382701,9418.16015625,118335.0,101357.59,0.3645,0.36265954550826296
2023,5953501,9418.16015625,28524.0,13193.094,0.30900002,0.2883243703387538
2023,6509501,4709.080078125,113215.0,79110.2,0.1965,0.19514258053138633
2023,7105901,4709.080078125,186863.0,138086.84,0.34500003,0.310370918452727
2023,7095801,14127.240234375,254806.0,212538.08,0.365,0.33651350131597013
2023,923001,9418.16015625,38001.0,22300.68,0.2874121,0.29183355389505905
2023,4229901,4709.080078125,19999.0,6149.0,0.23900002,0.2202895738831545
2023,723301,4709.080078125,36524.0,13528.898,0.2665,0.2545694271810012
2023,4580801,4709.080078125,110011.0,82307.484,0.1965,0.16853186967938505
2023,3677601,9418.16015625,38180.0,23582.398,0.23189843,0.2502057058931728
2023,8016001,4709.080078125,68500.0,30400.0,0.2295,0.2161709509994294
2023,2548601,14127.240234375,108974.0,72059.516,0.28632814,0.267191880535269
2023,1077001,4709.080078125,25873.0,7532.039,0.21435153,0.24814689943309565
2023,1240401,4709.080078125,35151.0,23346.43,0.1965,0.21992059311027146
2023,6568801,9418.16015625,119312.0,98332.16,0.29650003,0.33146614835292476
2023,5074104,4709.080078125,25000.0,11150.0,0.0,0.006712540432952996
2023,977501,4709.080078125,61010.0,33309.36,0.2515,0.23795184727747387
2023,885303,4709.080078125,85000.0,71150.0,0.38796878,0.3645443994188432
2023,6170101,4709.080078125,55402.0,39923.36,0.1965,0.19501024507695108
2023,820002,14127.240234375,77700.0,57050.0,0.35149997,0.3245511509991933
2023,7426801,4709.080078125,101120.0,71941.6,0.22149998,0.2479021154105323
2023,6204701,4709.080078125,195108.0,154439.69,0.29650003,0.3258293444991446
2023,875801,14127.240234375,255034.0,173744.98,0.37343752,0.374307022563099
2023,890201,4709.080078125,98901.0,84346.68,0.39297658,0.38712009306675177
2023,8643501,14127.240234375,299130.0,237701.75,0.41448438,0.41496276828112366
2023,2905701,4709.080078125,39564.0,14471.18,0.75340235,0.7658242272153668
2023,2817201,4709.080078125,40106.0,24723.68,0.1965,0.19828820932206748
2023,7367101,4709.080078125,33001.0,19150.68,0.22149998,0.2464787042574258
2023,8412801,14127.240234375,200002.0,166301.36,0.40249997,0.39241253423475553
2023,8639601,4709.080078125,147657.0,69767.08,0.26950002,0.26277424322081677
2023,6513702,9418.16015625,39002.0,24231.36,0.1965,0.21515975590425873
2023,2938201,4709.080078125,179999.0,94699.32,0.3628906,0.37102298832373304
2023,882201,4709.080078125,55010.0,27306.8,0.0,0.026132808221973503
2023,7034401,9418.16015625,376561.0,248441.47,0.403,0.40393475011058944
2023,4635101,14127.240234375,56457.0,28418.762,0.1965,0.17708267577770198
2023,3572003,4709.080078125,33000.0,19150.0,0.254,0.27215913069837927
2023,8127501,9418.16015625,100020.0,86063.6,0.40249997,0.3949231404220527
2023,1042501,4709.080078125,116020.0,79353.6,0.25285935,0.26269841992453247
2023,4209101,4709.080078125,24526.0,17709.46,0.2985,0.3122681034792182
2023,309501,4709.080078125,217671.0,213864.58,0.3725,0.37417679680027593
2023,4000401,4709.080078125,19000.0,5150.0,0.22500002,0.24480050923278662
2023,716001,18836.3203125,170000.0,142300.0,0.35149997,0.3604141803290054
2023,1088001,4709.080078125,210044.0,182329.92,0.36146873,0.38030730779551314
2023,1078801,4709.080078125,50000.0,22300.0,0.21435153,0.17479851945528657
2023,5548001,4709.080078125,65010.0,51156.8,0.34350002,0.34292099989856195
2023,6447601,4709.080078125,56051.0,15023.762,0.21564841,0.22924987009598485
2023,4789102,4709.080078125,34100.0,20218.0,0.1965,0.19219016443998815
2023,8494203,14127.240234375,33000.0,19150.0,0.24949998,0.2516045752815793
2023,2912601,4709.080078125,84326.0,97340.36,0.3628984,0.3664082080393517
2023,2099701,4709.080078125,100611.0,68819.48,0.23699999,0.22519435769098473
2023,7855601,9418.16015625,67051.0,36902.68,0.20230079,0.1870502552054325
2023,1722805,9418.16015625,93010.0,79156.8,0.328,0.33685358802270615
2023,8501702,4709.080078125,45015.0,31160.2,0.56949997,0.5756528209316528
2023,329201,14127.240234375,285903.0,196814.3,0.37550002,0.379779537368781
2023,8539201,4709.080078125,84523.0,46949.633,0.2525,0.29430277951450023
2023,628701,4709.080078125,40662.0,25427.36,0.29149997,0.3178358475584674
2023,8039101,4709.080078125,114072.0,85763.04,0.26950002,0.24410606828069192
2023,4433503,4709.080078125,50000.0,36150.0,0.1965,0.1627678648936407
2023,8678201,4709.080078125,65011.0,47307.48,0.3895039,0.39329297707220023
2023,4614801,4709.080078125,36000.0,12550.0,0.24400002,0.23809444327017004
2023,8535801,4709.080078125,146000.0,112100.0,0.38950002,0.34065278470631455
2023,4400001,4709.080078125,177320.0,57896.297,0.26731253,0.24651537191664363
2023,5182102,4709.080078125,101010.0,86836.8,0.33367187,0.33579934151301594
2023,6142201,4709.080078125,36430.0,5412.086,0.41310155,0.4269555494271088
2023,3912302,4709.080078125,40001.0,26150.68,0.245,0.2747208719787265
2023,5153601,4709.080078125,119986.0,92286.0,0.3316797,0.3282715693207451
2023,4796702,9418.16015625,28001.0,14150.68,0.1965,0.21155045766378033
2023,8097604,14127.240234375,40000.0,18659.271,0.0,0.034931641897361865
2023,642501,4709.080078125,157472.0,116360.97,0.35650003,0.3668181529626743
2023,2074901,4709.080078125,97002.0,69141.36,0.23699999,0.25735410259716696
2023,8031901,4709.080078125,189017.0,161307.47,0.40249997,0.3891842727493946
2023,3919702,4709.080078125,31000.0,17150.0,0.245,0.2451504733763712
2023,5095701,9418.16015625,75000.0,47300.0,0.1965,0.166214825625161
2023,2050001,4709.080078125,40150.0,12402.0,0.2361992,0.23472042109986957
2023,1493501,18836.3203125,167398.0,137470.0,0.332125,0.34635204389530905
2023,3970501,4709.080078125,35560.0,14228.801,0.44260156,0.4209676110383239
2023,2564001,9418.16015625,18761.0,8020.9805,0.22649997,0.2160082841490133
2023,4791101,9418.16015625,297000.0,246950.0,0.3545,0.371023394354129
2023,851501,9418.16015625,127012.0,107918.16,0.42434376,0.4270764989838658
2023,8571501,9418.16015625,144104.0,136382.72,0.4225,0.4350043899515136
2023,8641001,9418.16015625,150000.0,122300.0,0.40249997,0.42280259305086043
2024,24438,9704.8623046875,69000.0,54400.0,0.3522969,0.3371247130923489
2024,70142,4852.43115234375,60308.0,34270.12,0.20950001,0.1708500213077655
2024,52027,4852.43115234375,1.0574e+06,996200.3,0.4555,0.4742090287121773
2024,40363,9704.8623046875,42480.0,25205.863,0.1965,0.18511140394494274
2024,10809,4852.43115234375,102310.0,74510.35,0.22719532,0.2396641289102388
2024,10808,4852.43115234375,114002.0,49737.766,0.22719532,0.23654956765477464
2024,5943,9704.8623046875,50006.0,42579.18,0.3535,0.3630040250262123
2024,64665,4852.43115234375,140502.0,109584.08,0.555375,0.5648758006563139
2024,40564,4852.43115234375,128082.0,95545.984,0.29650003,0.29564613528310324
2024,50685,4852.43115234375,104250.0,58064.43,0.3048672,0.31915876625974915
2024,3123,4852.43115234375,277350.0,269131.9,0.40159374,0.39753395885337073
2024,71270,4852.43115234375,243601.0,199076.34,0.40249997,0.40324993451058844
2024,62166,4852.43115234375,102332.0,93881.875,0.2546875,0.25912649046738745
2024,13715,19409.724609375,161703.0,131318.03,0.32700002,0.3420978543151274
2024,12278,9704.8623046875,188163.0,145271.52,0.32975,0.3393451819562303
2024,12343,9704.8623046875,80442.0,62873.04,0.324,0.31111258424270505
2024,18284,14557.29296875,26005.0,12765.672,0.22578126,0.2160248129397595
2024,36145,24262.15625,78010.0,62598.938,0.29650003,0.31348439458509547
2024,29681,4852.43115234375,107150.0,77498.07,0.24770314,0.24583262890462731
2024,17621,4852.43115234375,50002.0,35401.36,0.23900002,0.2245697733424158
2024,41356,9704.8623046875,30000.0,15400.0,0.1965,0.2293440394595445
2024,10020,9704.8623046875,55155.0,35486.15,0.2271992,0.2166298424333759
2024,17661,9704.8623046875,25000.0,10400.0,0.21899998,0.23183113977315628
2024,23437,4852.43115234375,1.10145e+06,1.01113825e+06,0.513875,0.5068907541569803
2024,32008,14557.29296875,48405.0,28508.215,0.2425,0.25681719631343214
2024,58099,4852.43115234375,48020.0,10142.602,0.2615,0.29408202490152835
2024,13084,9704.8623046875,164000.0,134800.0,0.32975,0.35647413914682546
2024,35528,9704.8623046875,24000.0,2100.0,0.13710159,0.1360636562959554
2024,39935,4852.43115234375,55026.0,25817.68,0.6882969,0.6862664215452358
2024,5453,9704.8623046875,85325.0,54405.273,0.2515,0.26823218266223714
2024,41083,4852.43115234375,60000.0,45400.0,0.1965,0.18356933416880905
2024,11592,4852.43115234375,10004.0,4064.7188,0.1661992,0.20012416082636975
2024,6368,4852.43115234375,50025.0,35417.0,0.28741014,0.28858636307437835
2024,70056,9704.8623046875,35000.0,20400.0,0.0,0.02982169519814093
2024,71014,4852.43115234375,135000.0,120400.0,0.42253125,0.43186536127690023
2024,59933,4852.43115234375,91136.0,83113.68,0.3215,0.3206955268347773
2024,18290,4852.43115234375,71201.0,10392.68,0.22306252,0.23959623968655186
2024,7959,4852.43115234375,238002.0,203802.05,0.0,0.009567822920333535
2024,49484,9704.8623046875,141653.0,90641.64,0.1965,0.176029687077496
2024,31126,4852.43115234375,34000.0,19400.0,0.2425,0.2533464932008235
2024,9128,14557.29296875,283451.0,198940.88,0.36984372,0.356539814896371
2024,34589,4852.43115234375,159000.0,125800.0,0.35039842,0.3684882502196942
2024,4635,9704.8623046875,157582.0,80535.766,0.35149997,0.3428533880944399
2024,16057,14557.29296875,40000.0,25400.0,0.251,0.29588063932284003
2024,48097,4852.43115234375,110021.0,37772.797,0.24400002,0.25891230030651446
2024,18643,9704.8623046875,102000.0,72668.3,0.25997657,0.24922301020285098
2024,35851,9704.8623046875,47506.0,25604.078,0.3562969,0.35955614138070113
2024,12413,4852.43115234375,17000.0,2400.0,0.17650002,0.18884115932641343
2024,71248,9704.8623046875,43000.0,800.0,0.09881252,0.09685956663532036
2024,57178,9704.8623046875,130213.0,98375.41,0.34350002,0.34605010507519995
2024,69496,4852.43115234375,337000.0,269322.28,0.42096877,0.4038150344566056
2024,66668,4852.43115234375,204258.0,175841.75,0.36049998,0.35641946134423164
2024,40327,9704.8623046875,69196.0,44446.15,0.1965,0.18968971065726004
2024,68430,4852.43115234375,48000.0,33400.0,0.26950002,0.2769833264301724
2024,7478,9704.8623046875,100000.0,70800.0,0.28741407,0.2960478766482598
2024,12955,4852.43115234375,63020.0,80244.625,0.3260625,0.33331116605460775
2024,5404,9704.8623046875,107134.0,50443.945,0.287,0.27993410885284287
2024,19377,4852.43115234375,53022.0,35189.902,0.26450002,0.27220028164373955
2024,26022,9704.8623046875,96515.0,65592.92,0.34399998,0.33923041871149784
2024,16674,4852.43115234375,29001.0,4655.1797,0.23185939,0.19095234001410277
2024,61769,9704.8623046875,93520.0,77793.6,0.29650003,0.28101107410788073
2024,21313,14557.29296875,131000.0,97499.13,0.34396875,0.3492940580061561
2024,17108,14557.29296875,172478.0,153468.0,0.339,0.31884886800093826
2024,37201,4852.43115234375,60100.0,37389.36,0.1965,0.20465554567505317
2024,10089,19409.724609375,52011.0,35727.125,0.22720313,0.26559318542450794
2024,59638,4852.43115234375,63036.0,46892.684,0.2957695,0.31329586195046044
2024,6815,4852.43115234375,42000.0,27400.0,0.2515,0.2857011788384207
2024,72118,9704.8623046875,110270.0,119435.59,0.374,0.3794770976744344
2024,56999,4852.43115234375,34000.0,19400.0,0.53060156,0.530385372339253
2024,13049,4852.43115234375,69150.0,48206.95,0.324,0.2950661226370471
2024,1002,4852.43115234375,82133.0,64258.977,0.29650003,0.29072663083848194
2024,60560,4852.43115234375,20000.0,5400.0,0.0,0.005462538997658695
2024,50619,9704.8623046875,227102.0,173536.6,0.29650003,0.28176057285692413
2024,51893,4852.43115234375,67000.0,52400.0,0.29650003,0.3343330601126927
2024,56932,4852.43115234375,76000.0,54100.0,0.2435,0.23903078419916124
2024,6794,4852.43115234375,30000.0,800.0,0.5815,0.5733566003924353
2024,21417,4852.43115234375,84902.0,54977.523,0.2436328,0.2710812111194282
2024,8879,4852.43115234375,245700.0,201862.17,0.38020313,0.36222494050272136
2024,42395,4852.43115234375,122400.0,90656.49,0.23667186,0.24455589112892717
2024,19618,4852.43115234375,52000.0,37400.0,0.25349998,0.24159678958625197
2024,18607,4852.43115234375,36200.0,21216.0,0.24577928,0.2423422859443236
2024,19370,4852.43115234375,115001.0,85602.04,0.3645,0.3605441201231925
2024,51924,4852.43115234375,170031.0,117440.2,0.29650003,0.30453282399650594
2024,44620,4852.43115234375,119040.0,87571.48,0.23549998,0.25157129799240774
2024,33009,4852.43115234375,62831.0,38439.7,0.30635154,0.3210393376671955
2024,9042,14557.29296875,409524.0,399432.66,0.46921873,0.4682682304279109
2024,50978,4852.43115234375,51001.0,35911.027,0.1965,0.20603788591202388
2024,55366,4852.43115234375,137183.0,67216.664,0.25344533,0.24445197363040982
2024,38278,4852.43115234375,187801.0,131045.17,0.29650003,0.2906072016417802
2024,56921,14557.29296875,60001.0,35706.31,0.2435,0.22362081647710963
2024,34521,9704.8623046875,205105.0,136592.05,0.26940626,0.2786624929899404
2024,36033,9704.8623046875,124100.0,93588.0,0.22529685,0.23050608622891577
2024,29174,9704.8623046875,78621.0,45089.273,0.254,0.2720324329542486
2024,3490,4852.43115234375,30000.0,15400.0,0.24650002,0.2548230802849899
2024,8500,4852.43115234375,132755.0,100498.92,0.35285157,0.3467184542361358
2024,4100,4852.43115234375,100000.0,78100.0,0.334,0.3212761126419931
2024,44418,4852.43115234375,27000.0,12400.0,0.23049998,0.24803720914272698
2024,18772,4852.43115234375,101552.0,68704.69,0.26450002,0.24833506595842014
2024,67527,9704.8623046875,131375.0,102139.47,0.38950002,0.383157249372838
2024,15592,9704.8623046875,189467.0,148359.47,0.34649998,0.315107110903067
2024,28315,4852.43115234375,42000.0,27400.0,0.254,0.26829248871710265
2024,53950,4852.43115234375,325020.0,290813.6,0.3225,0.3432567180703705
2024,14649,9704.8623046875,46611.0,23515.617,0.74474216,0.7558442882582934
2024,6911,4852.43115234375,60050.0,45434.0,-0.90349996,0.0
2024,17550,9704.8623046875,53003.0,26809.59,0.34100002,0.33013068253721956
2024,11076,4852.43115234375,46005.0,31403.398,0.22720313,0.22827627641021797
2024,68905,4852.43115234375,169407.0,132341.6,0.40249997,0.39830327255899034
2024,59924,9704.8623046875,28160.0,20970.0,0.22149998,0.24309951019902953
2024,43932,4852.43115234375,15002.0,401.36035,0.17650002,0.12457689164165031
2024,65086,4852.43115234375,54001.0,39400.68,0.26950002,0.2671362994114539
2024,59715,9704.8623046875,70000.0,55400.0,0.3215,0.3196418544039117
2024,12489,9704.8623046875,36016.0,21410.879,0.22399998,0.20979159436203687
2024,66452,4852.43115234375,38000.0,8800.0,0.18949997,0.17969468712119485
2024,36950,4852.43115234375,219200.0,156753.03,0.29650003,0.29255142700694514
2024,59899,14557.29296875,70000.0,55400.0,0.3215,0.33477680696493717
2024,19027,4852.43115234375,129775.0,100359.0,0.3645,0.3338847358892042
2024,8599,4852.43115234375,310622.0,252434.9,0.3904844,0.3696343445020408
2024,14575,19409.724609375,112181.0,76563.086,0.24650002,0.2158826710063232
2024,29149,9704.8623046875,107000.0,92400.0,0.35399997,0.36220357160120087
2024,60848,4852.43115234375,54000.0,39400.0,0.255,0.2732052563791456
2024,64205,4852.43115234375,65024.0,65897.92,0.39099997,0.3929120707272148
2024,1238,9704.8623046875,79500.0,62561.594,0.2964961,0.2955153429415269
2024,35331,4852.43115234375,60000.0,45400.0,0.25040233,0.22961421508252833
2024,28677,14557.29296875,46006.0,30353.855,0.254,0.2849060207303017
2024,14191,14557.29296875,33065.0,18464.36,0.227,0.1968690239585209
2024,9049,4852.43115234375,342509.0,282808.3,0.3904844,0.3928873504461463
2024,20106,4852.43115234375,122597.0,98111.59,0.3535,0.36036278876305805
2024,69701,4852.43115234375,276086.0,246882.5,0.43846875,0.45249871424291455
2024,19270,4852.43115234375,60002.0,41505.445,0.28883982,0.31766121949719317
2024,35761,9704.8623046875,48000.0,26100.0,0.40709764,0.3947697284804972
2024,50465,19409.724609375,168126.0,126746.55,0.29650003,0.29520936498385775
2024,23066,4852.43115234375,115004.0,80674.85,0.1965,0.221998728473495
2024,71381,9704.8623046875,93675.0,71588.22,0.40249997,0.421535396311999
2024,70857,19409.724609375,153000.0,123800.0,0.40249997,0.4074947639316657
2024,15727,9704.8623046875,68026.0,47988.2,0.34600002,0.3181341991534563
2024,34688,19409.724609375,75000.0,60400.0,0.35040236,0.3546044533528848
2024,18153,4852.43115234375,51504.0,21334.855,0.39538282,0.4176818656309096
2024,17302,4852.43115234375,67570.0,45700.418,0.26257032,0.26708688913274325
2024,4795,9704.8623046875,202318.0,146779.67,0.35650003,0.3608725467459528
2024,41220,9704.8623046875,25416.0,10816.0,0.18082029,0.23423041287973734
2024,34899,4852.43115234375,207300.0,156473.44,0.3503906,0.35127177628458583
2024,5668,4852.43115234375,122226.0,91945.46,0.0,0.005756729420031248
2024,16983,14557.29296875,45025.0,21790.281,0.2908594,0.27840865699039796
2024,67658,4852.43115234375,90002.0,71401.36,0.40249997,0.37423291694176464
2024,15158,9704.8623046875,32000.0,17400.0,0.24599999,0.2244623703683407
2024,10343,14557.29296875,65154.0,49535.28,0.0,0.006699673703919995
2024,34334,9704.8623046875,135040.0,105827.2,0.35039842,0.3681221681604111
2024,72035,14557.29296875,35000.0,5800.0,0.18949997,0.13564344071881673
2024,15274,9704.8623046875,50000.0,35400.0,0.254,0.25289476639218766
2024,48849,4852.43115234375,26092.0,11462.561,0.19375193,0.19347112068206673
2024,55508,4852.43115234375,270501.0,207432.17,0.37734377,0.37771920150755445
2024,15077,4852.43115234375,129085.0,99865.8,0.34649998,0.34325574332358777
2024,51826,4852.43115234375,130300.0,98919.28,0.29650003,0.299034389805102
2024,23646,4852.43115234375,163000.0,133800.0,0.35489845,0.3640841827181296
2024,43709,4852.43115234375,36000.0,14100.0,0.22350001,0.23404367444884566
2024,43944,9704.8623046875,150015.0,120729.41,0.34701562,0.3475500847761458
2024,36731,9704.8623046875,146687.0,128381.22,0.3165,0.3257229869771403
2024,7580,9704.8623046875,50005.0,20803.398,0.05041015,0.06718302959819233
2024,62538,9704.8623046875,54031.0,39421.08,0.20230079,0.20017547804018643
2024,19162,19409.724609375,115938.0,100620.586,0.38450003,0.3884110100769772
2024,12479,4852.43115234375,27000.0,1632.4746,0.0765,0.04111550361607641
2024,5050,4852.43115234375,109000.0,79800.0,0.2565,0.3041775598957991
2024,39876,9704.8623046875,15000.0,400.0,0.35571975,0.3378967695179659
2024,49139,4852.43115234375,78000.0,54621.6,0.29650003,0.27423957465181636
2024,2778,4852.43115234375,53144.0,23944.0,0.5413399,0.5645087461183684
2024,35413,4852.43115234375,177000.0,147800.0,0.35040623,0.35594765155369734
2024,14497,9704.8623046875,150100.0,61493.65,0.24599999,0.2529692439006276
2024,45811,4852.43115234375,250427.0,212463.03,0.35900003,0.38116317816855105
2024,11810,4852.43115234375,36010.0,23859.3,0.2985,0.31200918998105653
2024,49864,4852.43115234375,85021.0,70417.48,0.29651564,0.315778809439622
2024,25950,14557.29296875,61303.0,39402.04,0.2445156,0.21068467150392634
2024,69329,4852.43115234375,50000.0,35400.0,0.26950002,0.25221076452052305
2024,9919,9704.8623046875,33000.0,18400.0,0.22720313,0.20224214693807752
2024,8805,4852.43115234375,161000.0,107874.27,0.38084376,0.3980759010078059
2024,68569,9704.8623046875,176955.0,99927.2,0.38950002,0.39745325286245525
2024,65506,4852.43115234375,100200.0,70936.0,0.26950002,0.2605079203195083
2024,16028,9704.8623046875,101820.0,81614.414,0.24650002,0.2691737067389497
2024,47914,4852.43115234375,50000.0,35400.0,0.24400002,0.2304035291888964
2024,60760,4852.43115234375,23349.0,7483.1387,0.23500001,0.23958245770513376
2024,37978,4852.43115234375,168000.0,138800.0,0.29650003,0.303061398137367
2024,36417,9704.8623046875,45000.0,30400.0,0.1965,0.18209092086082068
2024,15265,14557.29296875,60000.0,20800.0,0.23400003,0.2254449642524522
2024,7740,4852.43115234375,54065.0,21104.805,0.0,0.008983558671503356
2024,66758,9704.8623046875,55099.0,29265.355,0.28627735,0.2652886644601169
2024,67071,4852.43115234375,55000.0,40400.0,0.26950002,0.2889785312453508
2024,43884,4852.43115234375,119413.0,75288.73,0.2435,0.23176096288364756
2024,20258,4852.43115234375,22000.0,7400.0,0.58110154,0.5748440295659444
2024,20893,4852.43115234375,112940.0,79584.26,0.24412501,0.24995189366348192
2024,51711,9704.8623046875,60000.0,45400.0,0.1965,0.1899220265277215
2024,66750,4852.43115234375,197608.0,163557.53,0.40249997,0.42089923902894755
2024,66071,14557.29296875,211412.0,94813.85,0.3600781,0.3451234014149328
2024,57390,9704.8623046875,56410.0,41436.44,0.2435,0.2469888859532744
2024,45264,9704.8623046875,450000.0,435400.0,0.41250002,0.42012757066626305
2024,7249,9704.8623046875,51000.0,30393.098,0.34350002,0.32605541004190985
2024,11084,14557.29296875,321046.0,222188.05,0.3855,0.39622578354111637
2024,66925,4852.43115234375,96685.0,48084.79,0.24949998,0.2754663910881838
2024,40991,4852.43115234375,54280.0,43979.6,0.1965,0.22716818410649176
2024,2269,4852.43115234375,64500.0,43249.64,0.25713283,0.24579251842371141
2024,8171,14557.29296875,91621.0,70266.81,0.2565,0.2799230909778977
2024,48173,14557.29296875,52000.0,22800.0,0.236,0.2017373793690953
2024,916,9704.8623046875,312501.0,272176.47,0.32804686,0.36212625413649036
2024,11052,9704.8623046875,18000.0,3400.0,0.25244534,0.22005856359324416
2024,37574,4852.43115234375,355006.0,275697.4,0.3255,0.32193232719169584
2024,49918,4852.43115234375,287970.0,249397.1,0.3255,0.3271288663265217
2024,46971,4852.43115234375,122011.0,92807.48,0.23900002,0.24929681202358622
2024,14309,9704.8623046875,62501.0,37377.09,0.227,0.21924808110894023
2024,50894,4852.43115234375,252235.0,215552.61,0.3165,0.317142788643194
2024,15040,4852.43115234375,129597.0,126005.97,0.3465078,0.3282319191806795
2024,19380,4852.43115234375,40000.0,25400.0,0.25,0.24785517055987527
2024,52898,4852.43115234375,64252.0,34971.36,0.1965,0.19347513724229815
2024,46550,4852.43115234375,102115.0,51873.742,0.23150003,0.23845427293679355
2024,63391,4852.43115234375,131905.0,98140.13,0.30229688,0.3032894486948793
2024,47725,4852.43115234375,118000.0,86088.64,0.24400002,0.23816012404371167
2024,38622,9704.8623046875,72038.0,41060.953,0.1965,0.23012899779667906
2024,7767,9704.8623046875,100260.0,65887.26,0.0,0.03314296233811875
2024,23637,4852.43115234375,167030.0,142138.4,0.35490626,0.34280732494128574
2024,16406,4852.43115234375,65016.0,48998.297,0.23900002,0.23574235471498717
2024,15382,9704.8623046875,80302.0,65564.96,0.34600002,0.34900123574055386
2024,71453,4852.43115234375,70125.0,55485.0,0.38950002,0.3892186092018942
2024,26251,24262.15625,43680.0,21780.0,0.48370314,0.4791972039429637
2024,66427,9704.8623046875,96943.0,67743.0,0.26950002,0.2792911686657711
2024,43505,4852.43115234375,50400.0,25711.691,0.2741953,0.2881812362607029
2024,59246,4852.43115234375,73695.0,58628.67,0.3215,0.31816983238997043
2024,34898,14557.29296875,32072.0,17468.16,0.25040233,0.26851457068352447
2024,39040,4852.43115234375,46800.0,32200.0,0.1965,0.18825723352614576
2024,34456,4852.43115234375,49300.0,34700.0,0.25039846,0.2816354290394839
2024,12905,4852.43115234375,52820.0,38156.0,0.22399998,0.20377529349467227
2024,51519,4852.43115234375,95130.0,64599.86,0.1965,0.1869503985472466
2024,17099,4852.43115234375,28000.0,13400.0,0.25820118,0.253437889988669
2024,3401,4852.43115234375,137600.0,114985.086,0.34648436,0.3302304249906337
2024,45845,4852.43115234375,22001.0,97.447266,0.35269922,0.3251786889956424
2024,11978,14557.29296875,34201.0,19600.68,0.22399998,0.20406955505527857
2024,69585,4852.43115234375,100420.0,83262.01,0.40249997,0.42937487413945474
2024,70346,14557.29296875,128218.0,94836.51,0.38950002,0.40872049964500445
2024,67991,9704.8623046875,30000.0,15400.0,0.2388125,0.2506102255669391
2024,23997,4852.43115234375,139675.0,105535.61,0.35489845,0.3544775310735988
